日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-10-02,19:00-19:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.352300,800.626833,0.000000,678.975950,0.000000,0.000000,0.000000,800.626833,0.000000,678.975950,0.000000,0.000000,0.000000,10012.070370,9257.652648,0.000000,0.000000,0.000000,800.626833,678.975950,0.000000,121.650883
2025-10-02,19:10-19:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.344500,800.682950,0.000000,690.239900,0.000000,0.000000,0.000000,800.682950,0.000000,690.239900,0.000000,0.000000,0.000000,9257.652648,8490.719426,0.000000,0.000000,0.000000,800.682950,690.239900,0.000000,110.443050
2025-10-02,19:20-19:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348300,813.330000,0.000000,730.193333,0.000000,0.000000,0.000000,813.330000,0.000000,730.193333,0.000000,0.000000,0.000000,8490.719426,7679.393500,0.000000,0.000000,0.000000,813.330000,730.193333,0.000000,83.136667
2025-10-02,19:30-19:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.349000,793.265283,0.000000,731.667917,0.000000,0.000000,0.000000,793.265283,0.000000,731.667917,0.000000,0.000000,0.000000,7679.393500,6866.429148,0.000000,0.000000,0.000000,793.265283,731.667917,0.000000,61.597367
2025-10-02,19:40-19:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.347300,784.219167,0.000000,723.696550,0.000000,0.000000,0.000000,784.219167,0.000000,723.696550,0.000000,0.000000,0.000000,6866.429148,6062.321870,0.000000,0.000000,0.000000,784.219167,723.696550,0.000000,60.522617
2025-10-02,19:50-20:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348200,793.263333,0.000000,717.780000,0.000000,0.000000,0.000000,793.263333,0.000000,717.780000,0.000000,0.000000,0.000000,6062.321870,5264.788537,0.000000,0.000000,0.000000,793.263333,717.780000,0.000000,75.483333
2025-10-02,20:00-20:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.351300,864.744483,0.000000,698.622667,0.000000,31.411150,0.000000,833.333333,0.000000,667.211517,0.000000,0.000000,0.000000,5264.788537,4523.442407,42.445887,0.000000,42.445887,864.744483,698.622667,0.000000,166.121817
2025-10-02,20:10-20:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.340000,846.278133,0.000000,710.135633,0.000000,289.314800,0.000000,556.963333,0.000000,420.820833,0.000000,0.000000,0.000000,4523.442407,4055.863704,387.681832,0.000000,387.681832,846.278133,710.135633,0.000000,136.142500
2025-10-02,20:20-20:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348900,817.285000,0.000000,733.971667,0.000000,0.000000,0.000000,817.285000,0.000000,733.971667,0.000000,0.000000,0.000000,4055.863704,3240.339630,0.000000,0.000000,0.000000,817.285000,733.971667,0.000000,83.313333
2025-10-02,20:30-20:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.395200,827.044100,0.000000,707.143100,0.000000,0.000000,0.000000,827.044100,0.000000,707.143100,0.000000,0.000000,0.000000,3240.339630,2454.625074,0.000000,0.000000,0.000000,827.044100,707.143100,0.000000,119.901000
2025-10-02,20:40-20:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.222600,845.467700,0.000000,694.772267,0.000000,845.467700,0.000000,0.000000,150.695433,0.000000,0.000000,0.000000,0.000000,2454.625074,2590.250964,1033.668810,0.000000,1033.668810,845.467700,694.772267,-150.695433,0.000000
2025-10-02,20:50-21:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.933200,801.068333,0.000000,716.723333,0.000000,801.068333,0.000000,0.000000,84.345000,0.000000,0.000000,0.000000,0.000000,2590.250964,2666.161464,747.556969,0.000000,747.556969,801.068333,716.723333,-84.345000,0.000000
2025-10-02,21:00-21:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.906800,829.501917,0.000000,726.951500,0.000000,829.501917,0.000000,0.000000,102.550417,0.000000,0.000000,0.000000,0.000000,2666.161464,2758.456839,752.192338,0.000000,752.192338,829.501917,726.951500,-102.550417,0.000000
2025-10-02,21:10-21:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937100,815.644750,0.000000,728.160383,0.000000,815.644750,0.000000,0.000000,87.484367,0.000000,0.000000,0.000000,0.000000,2758.456839,2837.192769,764.340695,0.000000,764.340695,815.644750,728.160383,-87.484367,0.000000
2025-10-02,21:20-21:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937100,770.936667,0.000000,732.320000,0.000000,770.936667,0.000000,0.000000,38.616667,0.000000,0.000000,0.000000,0.000000,2837.192769,2871.947769,722.444750,0.000000,722.444750,770.936667,732.320000,-38.616667,0.000000
2025-10-02,21:30-21:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.987100,834.389167,0.000000,730.312450,0.000000,834.389167,0.000000,0.000000,104.076717,0.000000,0.000000,0.000000,0.000000,2871.947769,2965.616814,823.625546,0.000000,823.625546,834.389167,730.312450,-104.076717,0.000000
2025-10-02,21:40-21:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.776400,758.195633,0.000000,650.095583,0.000000,758.195633,0.000000,0.000000,108.100050,0.000000,0.000000,0.000000,0.000000,2965.616814,3062.906859,588.663090,0.000000,588.663090,758.195633,650.095583,-108.100050,0.000000
2025-10-02,21:50-22:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.420900,614.626667,0.000000,547.500000,0.000000,1447.960000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,67.126667,3062.906859,3812.906859,609.446364,0.000000,609.446364,614.626667,547.500000,0.000000,0.000000
2025-10-02,22:00-22:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.385900,583.249567,0.000000,559.287800,0.000000,1416.582900,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,23.961767,3812.906859,4562.906859,546.659341,0.000000,546.659341,583.249567,559.287800,0.000000,0.000000
2025-10-02,22:10-22:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.436800,589.142600,0.000000,577.153117,0.000000,589.142600,0.000000,0.000000,11.989483,0.000000,0.000000,0.000000,0.000000,4562.906859,4573.697394,257.337488,0.000000,257.337488,589.142600,577.153117,-11.989483,0.000000
2025-10-02,22:20-22:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.419800,598.476667,0.000000,554.038333,0.000000,1431.810000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,44.438333,4573.697394,5323.697394,601.073838,0.000000,601.073838,598.476667,554.038333,0.000000,0.000000
2025-10-02,22:30-22:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.418600,607.794967,0.000000,549.286367,0.000000,1441.128300,833.333333,0.000000,751.447340,0.000000,0.000000,0.000000,140.394593,5323.697394,6000.000000,603.256306,0.000000,603.256306,607.794967,549.286367,81.885993,0.000000
2025-10-02,22:40-22:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424100,627.728150,0.000000,552.457133,0.000000,627.728150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.271017,6000.000000,6000.000000,266.219508,0.000000,266.219508,627.728150,552.457133,0.000000,0.000000
2025-10-02,22:50-23:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.423700,625.588333,0.000000,556.741667,0.000000,1458.921667,833.333333,0.000000,0.000000,0.000000,0.000000,0.000000,902.180000,6000.000000,6000.000000,618.145110,0.000000,618.145110,625.588333,556.741667,833.333333,0.000000
2025-10-02,23:00-23:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424800,605.609550,0.000000,567.794400,0.000000,605.609550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.815150,6000.000000,6000.000000,257.262937,0.000000,257.262937,605.609550,567.794400,0.000000,0.000000
2025-10-02,23:10-23:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424000,615.556517,0.000000,554.204233,0.000000,615.556517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.352283,6000.000000,6000.000000,260.995963,0.000000,260.995963,615.556517,554.204233,0.000000,0.000000
2025-10-02,23:20-23:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.422000,612.441667,0.000000,539.731667,0.000000,1445.775000,833.333333,0.000000,0.000000,0.000000,0.000000,0.000000,906.043333,6000.000000,6000.000000,610.117050,0.000000,610.117050,612.441667,539.731667,833.333333,0.000000
2025-10-02,23:30-23:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424000,628.619783,0.000000,568.192683,0.000000,961.953117,333.333333,0.000000,0.000000,0.000000,0.000000,0.000000,393.760433,6000.000000,6000.000000,407.868121,0.000000,407.868121,628.619783,568.192683,333.333333,0.000000
2025-10-02,23:40-23:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.427100,615.372600,0.000000,513.276433,0.000000,615.372600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.096167,6000.000000,6000.000000,262.825637,0.000000,262.825637,615.372600,513.276433,0.000000,0.000000
2025-10-02,23:50-24:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.427600,629.481667,0.000000,396.278333,0.000000,629.481667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.203333,6000.000000,6000.000000,269.166361,0.000000,269.166361,629.481667,396.278333,0.000000,0.000000
2025-10-03,00:00-00:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.424800,414.543283,0.000000,374.851917,0.000000,414.543283,0.000000,0.000000,39.691367,0.000000,0.000000,0.000000,0.000000,6000.000000,6035.722230,176.097987,0.000000,176.097987,414.543283,374.851917,-39.691367,0.000000
2025-10-03,00:10-00:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.424500,429.611750,0.000000,391.776917,0.000000,429.611750,0.000000,0.000000,37.834833,0.000000,0.000000,0.000000,0.000000,6035.722230,6069.773580,182.370188,0.000000,182.370188,429.611750,391.776917,-37.834833,0.000000
2025-10-03,00:20-00:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.426900,449.390000,0.000000,404.281667,0.000000,449.390000,0.000000,0.000000,45.108333,0.000000,0.000000,0.000000,0.000000,6069.773580,6110.371080,191.844591,0.000000,191.844591,449.390000,404.281667,-45.108333,0.000000
2025-10-03,00:30-00:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427200,456.930300,0.000000,427.673367,0.000000,456.930300,0.000000,0.000000,29.256933,0.000000,0.000000,0.000000,0.000000,6110.371080,6136.702320,195.200624,0.000000,195.200624,456.930300,427.673367,-29.256933,0.000000
2025-10-03,00:40-00:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427100,449.665367,0.000000,430.295633,0.000000,449.665367,0.000000,0.000000,19.369733,0.000000,0.000000,0.000000,0.000000,6136.702320,6154.135080,192.052078,0.000000,192.052078,449.665367,430.295633,-19.369733,0.000000
2025-10-03,00:50-01:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.428500,433.241667,0.000000,408.435000,0.000000,433.241667,0.000000,0.000000,24.806667,0.000000,0.000000,0.000000,0.000000,6154.135080,6176.461080,185.644054,0.000000,185.644054,433.241667,408.435000,-24.806667,0.000000
2025-10-03,01:00-01:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431100,466.613717,0.000000,396.790783,0.000000,466.613717,0.000000,0.000000,69.822933,0.000000,0.000000,0.000000,0.000000,6176.461080,6239.301720,201.157173,0.000000,201.157173,466.613717,396.790783,-69.822933,0.000000
2025-10-03,01:10-01:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.430200,471.755000,0.000000,419.669033,0.000000,471.755000,0.000000,0.000000,52.085967,0.000000,0.000000,0.000000,0.000000,6239.301720,6286.179090,202.949001,0.000000,202.949001,471.755000,419.669033,-52.085967,0.000000
2025-10-03,01:20-01:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427900,427.705000,0.000000,447.806667,0.000000,427.705000,0.000000,0.000000,0.000000,20.101667,0.000000,0.000000,0.000000,6286.179090,6263.843905,183.014970,0.000000,183.014970,427.705000,447.806667,0.000000,-20.101667
2025-10-03,01:30-01:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431200,427.559700,0.000000,428.297150,0.000000,427.559700,0.000000,0.000000,0.000000,0.737450,0.000000,0.000000,0.000000,6263.843905,6263.024516,184.363743,0.000000,184.363743,427.559700,428.297150,0.000000,-0.737450
2025-10-03,01:40-01:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.433300,422.463100,0.000000,413.140833,0.000000,422.463100,0.000000,0.000000,9.322267,0.000000,0.000000,0.000000,0.000000,6263.024516,6271.414556,183.053261,0.000000,183.053261,422.463100,413.140833,-9.322267,0.000000
2025-10-03,01:50-02:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431100,466.840000,0.000000,421.420000,0.000000,466.840000,0.000000,0.000000,45.420000,0.000000,0.000000,0.000000,0.000000,6271.414556,6312.292556,201.254724,0.000000,201.254724,466.840000,421.420000,-45.420000,0.000000
2025-10-03,02:00-02:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.429300,454.407983,0.000000,420.248833,0.000000,454.407983,0.000000,0.000000,34.159150,0.000000,0.000000,0.000000,0.000000,6312.292556,6343.035791,195.077347,0.000000,195.077347,454.407983,420.248833,-34.159150,0.000000
2025-10-03,02:10-02:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.432400,440.243583,0.000000,408.438783,0.000000,440.243583,0.000000,0.000000,31.804800,0.000000,0.000000,0.000000,0.000000,6343.035791,6371.660111,190.361325,0.000000,190.361325,440.243583,408.438783,-31.804800,0.000000
2025-10-03,02:20-02:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.436700,447.988333,0.000000,410.880000,0.000000,447.988333,0.000000,0.000000,37.108333,0.000000,0.000000,0.000000,0.000000,6371.660111,6405.057611,195.636505,0.000000,195.636505,447.988333,410.880000,-37.108333,0.000000
2025-10-03,02:30-02:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.434800,432.892050,0.000000,447.415867,0.000000,432.892050,0.000000,0.000000,0.000000,14.523817,0.000000,0.000000,0.000000,6405.057611,6388.920037,188.221463,0.000000,188.221463,432.892050,447.415867,0.000000,-14.523817
2025-10-03,02:40-02:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.433500,450.890750,0.000000,451.542467,0.000000,450.890750,0.000000,0.000000,0.000000,0.651717,0.000000,0.000000,0.000000,6388.920037,6388.195907,195.461140,0.000000,195.461140,450.890750,451.542467,0.000000,-0.651717
2025-10-03,02:50-03:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.435700,456.026667,0.000000,422.185000,0.000000,456.026667,0.000000,0.000000,33.841667,0.000000,0.000000,0.000000,0.000000,6388.195907,6418.653407,198.690819,0.000000,198.690819,456.026667,422.185000,-33.841667,0.000000
2025-10-03,03:00-03:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.437400,481.694767,0.000000,424.912050,0.000000,481.694767,0.000000,0.000000,56.782717,0.000000,0.000000,0.000000,0.000000,6418.653407,6469.757852,210.693291,0.000000,210.693291,481.694767,424.912050,-56.782717,0.000000
2025-10-03,03:10-03:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.437100,469.516833,0.000000,443.302100,0.000000,469.516833,0.000000,0.000000,26.214733,0.000000,0.000000,0.000000,0.000000,6469.757852,6493.351112,205.225808,0.000000,205.225808,469.516833,443.302100,-26.214733,0.000000
2025-10-03,03:20-03:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.435600,447.703333,0.000000,445.598333,0.000000,447.703333,0.000000,0.000000,2.105000,0.000000,0.000000,0.000000,0.000000,6493.351112,6495.245612,195.019572,0.000000,195.019572,447.703333,445.598333,-2.105000,0.000000
2025-10-03,03:30-03:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.435300,427.020850,0.000000,423.699783,0.000000,427.020850,0.000000,0.000000,3.321067,0.000000,0.000000,0.000000,0.000000,6495.245612,6498.234572,185.882176,0.000000,185.882176,427.020850,423.699783,-3.321067,0.000000
2025-10-03,03:40-03:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.436000,452.455683,0.000000,435.785133,0.000000,452.455683,0.000000,0.000000,16.670550,0.000000,0.000000,0.000000,0.000000,6498.234572,6513.238067,197.270678,0.000000,197.270678,452.455683,435.785133,-16.670550,0.000000
2025-10-03,03:50-04:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.437800,474.711667,0.000000,468.681667,0.000000,474.711667,0.000000,0.000000,6.030000,0.000000,0.000000,0.000000,0.000000,6513.238067,6518.665067,207.828768,0.000000,207.828768,474.711667,468.681667,-6.030000,0.000000
2025-10-03,04:00-04:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.440100,473.866167,0.000000,454.510450,0.000000,473.866167,0.000000,0.000000,19.355717,0.000000,0.000000,0.000000,0.000000,6518.665067,6536.085212,208.548500,0.000000,208.548500,473.866167,454.510450,-19.355717,0.000000
2025-10-03,04:10-04:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.438900,459.795950,0.000000,453.964767,0.000000,459.795950,0.000000,0.000000,5.831183,0.000000,0.000000,0.000000,0.000000,6536.085212,6541.333277,201.804442,0.000000,201.804442,459.795950,453.964767,-5.831183,0.000000
2025-10-03,04:20-04:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.436400,477.618333,0.000000,469.410000,0.000000,477.618333,0.000000,0.000000,8.208333,0.000000,0.000000,0.000000,0.000000,6541.333277,6548.720777,208.432641,0.000000,208.432641,477.618333,469.410000,-8.208333,0.000000
2025-10-03,04:30-04:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.439300,464.051300,0.000000,441.577567,0.000000,464.051300,0.000000,0.000000,22.473733,0.000000,0.000000,0.000000,0.000000,6548.720777,6568.947137,203.857736,0.000000,203.857736,464.051300,441.577567,-22.473733,0.000000
2025-10-03,04:40-04:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.442200,476.163933,0.000000,427.155017,0.000000,476.163933,0.000000,0.000000,49.008917,0.000000,0.000000,0.000000,0.000000,6568.947137,6613.055162,210.559691,0.000000,210.559691,476.163933,427.155017,-49.008917,0.000000
